id;n_victimas;aaaa;mm;dd;fecha;hora;franja_hora;direccion_normalizada;comuna;tipo_calle;otra_direccion;calle;altura;cruce;geocodificacion_CABA;longitud;latutid;victima;acusado;participantes;moto;auto;transporte_publico;camion;ciclista;gravedad
LC-2019-0335123;2;2019;5;29;43614;0,611111111;14;SD;6;SD;Independencia Av. y La Plata Av. 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;;;;Point (103255.63222608109936118 100797.94984293870220426);-58.427799;-34.622072;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0335500;2;2019;5;29;43614;0,763194444;18;SD;14;SD;Diaz, Cnel. Av. y Santa Fe Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 14A;;;;Point (104881.92884738759312313 104459.82093661383260041);-58.410086;-34.589056;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0335753;1;2019;5;29;43614;0,874305556;20;SD;14;SD;Diaz, Cnel. Av. y Beruti 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 14A;;;;Point (104978.52994570876762737 104625.83689761253481265);-58.409034;-34.587559;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0335762;1;2019;5;29;43614;0,882638889;21;SD;3;SD;Belgrano Av. y Urquiza, Gral. 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B;;;;Point (104917.19073339276656043 101554.23663852534082253);-58.409685;-34.615248;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0335794;2;2019;5;29;43614;0,861111111;20;SD;4;SD;Cabred, Domingo, Dr. y Einstein, Alberto 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B;;;;Point (104829.9608129954431206 97096.62376206075714435);-58.410611;-34.655431;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0335801;2;2019;5;29;43614;0,885416667;21;SD;15;SD;Lacroze, Federico Av. y Forest Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A;;;;Point (100856.22680287307593971 104890.79891331939143129);-58.453967;-34.585182;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0335820;1;2019;5;29;43614;0,875;21;SD;8;SD;Piedra Buena Av. y Saraza 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;;;;Point (97751.61326287989504635 94608.0903620689350646);-58.487834;-34.677872;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0335849;1;2019;5;29;43614;0,895833333;21;SD;6;SD;Moreno, Jose Maria Av. 571, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;;;;Point (102645.22506231532315724 100425.18188340336200781);-58.434454;-34.625434;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0340667;1;2019;5;29;43614;0,663194444;15;SD;12;SD;Alvarez Thomas Av. y Olazabal Av. 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C;;;;Point (98406.27418751083314419 106187.04838834630209021);-58.480668;-34.573496;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0335897;1;2019;5;30;43615;0,049305556;1;SD;1;SD;Cerrito y Mitre, Bartolome 0, Barrio: San Nicolas VIA PUBLICA , jurisdicción comisaria:  Vecinal 1B;;;;Point (107454.22702203805965837 102430.15059857531741727);-58.38203;-34.607337;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0335920;1;2019;5;30;43615;0,020833333;0;SD;12;SD;Larralde, Crisologo Av. y Triunvirato Av. 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12A;;;;Point (96944.72843250755977351 107291.45169496869493742);-58.496592;-34.563537;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0336236;1;2019;5;30;43615;0,354166667;8;SD;11;SD;Justo, Juan B. Av. 4744, Barrio: Villa Gral. Mitre  , jurisdicción comisaria:  Vecinal 11A;;;;Point (99781.95772615130408667 102117.72131956460361835);-58.465677;-34.61018;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0336713;1;2019;5;30;43615;0,479166667;11;SD;6;SD;Diaz Velez Av. e Hidalgo, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A;;;;Point (101990.77557208626240026 102316.98113430937519297);-58.441595;-34.608382;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0336822;1;2019;5;30;43615;0,5;12;SD;3;SD;Lavalle 1882, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;;;;Point (106391.29617797672108281 102886.54309533799823839);-58.393622;-34.60323;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0336874;1;2019;5;30;43615;0,486111111;11;SD;15;SD;Alvarez Thomas Av. 1900, Barrio: Villa Ortuzar  , jurisdicción comisaria:  Vecinal 15C;;;;Point (99546.69154744932893664 105587.25649256477481686);-58.46824;-34.578904;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0336989;1;2019;5;30;43615;0,473611111;11;SD;2;SD;Cordoba Av. y Callao Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;;;;Point (106454.31286134026595391 103285.19421042370959185);-58.392938;-34.599636;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0337050;1;2019;5;30;43615;0,527777778;12;SD;15;SD;Asuncion y Caracas 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C;;;;Point (97538.29810959564929362 104590.30686404470179696);-58.490132;-34.587888;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0337051;1;2019;5;30;43615;0,571527778;13;SD;2;SD;Pueyrredon Av. 1379, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;;;;Point (105585.84711659990716726 103812.24315968753944617);-58.402409;-34.59489;SD;SD;SD-SD;x;SD;x;SD;SD;SD
LC-2019-0337198;1;2019;5;30;43615;0,576388889;13;SD;10;SD;Justo, Juan B. Av. y Carrasco Av. 0, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10A;;;;Point (97106.83307921358209569 99970.24625378494965844);-58.494851;-34.629534;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0337257;2;2019;5;30;43615;0,565277778;13;SD;13;SD;Pino, Virrey Del 2846, Barrio: Colegiales  , jurisdicción comisaria:  Vecinal 13C;;;;Point (100594.30484303674893454 106709.89437791371892672);-58.456823;-34.568784;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0337316;1;2019;5;30;43615;0,632638889;15;SD;2;SD;Aguero y Guemes 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;;;;Point (105084.2881584824208403 104077.77047132510051597);-58.407878;-34.592499;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0337359;1;2019;5;30;43615;0,642361111;15;SD;14;SD;Santa Fe Av. y Salguero, Jeronimo 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (104600.02510439987236168 104687.70919516400317661);-58.41316;-34.587003;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0337390;1;2019;5;30;43615;0,61875;14;SD;1;SD;Lima y Moreno 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B;;;;Point (107472.3477416313107824 101922.28238145456998609);-58.381828;-34.611915;PEATON;SD;PEATON-SD;x;SD;SD;SD;SD;SD
LC-2019-0337497;1;2019;5;30;43615;0,645833333;15;SD;11;SD;Lincoln Av. y Gonzalez, Joaquin V. 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B;;;;Point (95857.0577139417437138 103264.26777916816354264);-58.508464;-34.599836;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0337577;1;2019;5;30;43615;0,638888889;15;SD;8;SD;Saraza y Murguiondo 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;;;;Point (98328.58832789148436859 95196.8354347126733046);-58.481537;-34.672566;SD;SD;SD-SD;x;SD;SD;x;SD;SD
LC-2019-0337581;1;2019;5;30;43615;0,645833333;15;SD;8;SD;Rabanal, Francisco, Intendente Av. 2199, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;;;;Point (103266.03735699407116044 96697.82541596864757594);-58.42767;-34.659032;SD;SD;SD-SD;SD;SD;SD;x;SD;SD
LC-2019-0337583;1;2019;5;30;43615;0,645833333;15;SD;10;SD;Irigoyen y Camarones 0, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10B;;;;Point (95708.63879168836865574 99554.13644548774755094);-58.510101;-34.63328;MOTO;SD;MOTO-SD;x;SD;SD;SD;x;SD
LC-2019-0337640;1;2019;5;30;43615;0,645833333;15;SD;11;SD;San Blas y Alvarez, Donato, Tte. Gral. Av. 0, Barrio: Villa Gral. Mitre  , jurisdicción comisaria:  Vecinal 11A;;;;Point (99870.54306703778274823 102879.17015284785884432);-58.464711;-34.603316;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0337654;1;2019;5;30;43615;0,719444444;17;SD;1;SD;Pellegrini, Carlos y Santa Fe Av. 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;;;;Point (107504.64282274925790261 103758.64833100602845661);-58.381492;-34.595361;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0337672;1;2019;5;30;43615;0,680555556;16;SD;6;SD;Diaz Velez Av. y Pueyrredon, Honorio, Dr. Av. 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A;;;;Point (101659.03166957618668675 102379.05636202325695194);-58.445212;-34.607823;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0337724;1;2019;5;30;43615;0,736111111;17;SD;14;SD;Santa Fe Av. y Vidt 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (104688.98153232592449058 104616.33514949916570913);-58.41219;-34.587646;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0338083;1;2019;5;30;43615;0,746527778;17;SD;15;SD;San Martin Av. y Nazca Av. 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C;;;;Point (97284.01474598063214216 103571.97911146596015897);-58.492907;-34.597067;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0338134;1;2019;5;30;43615;0,416666667;10;SD;15;SD;Corrientes Av. 6000, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (101603.34773400308040436 103970.5144316546357004);-58.445822;-34.593477;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0338138;1;2019;5;30;43615;0,770833333;18;SD;13;SD;Cuba y Pedraza, Manuela 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B;;;;Point (99899.61342097680608276 108763.60231796003063209);-58.464393;-34.550271;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0338175;1;2019;5;30;43615;0,798611111;19;SD;13;SD;Ciudad De La Paz 1933, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C;;;;Point (100642.60551073074748274 107223.3986151376448106);-58.456297;-34.564155;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0338240;2;2019;5;30;43615;0,813194444;19;SD;5;SD;Yrigoyen, Hipolito Av. 4238, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A;;;;Point (103352.93626703112386167 101580.99597451223235112);-58.426741;-34.615013;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0338241;1;2019;5;30;43615;0,8125;19;SD;9;SD;De La Torre, Lisandro 200, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;;;;Point (94714.55192709426046349 98665.36720033231540583);-58.520948;-34.641287;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0338248;1;2019;5;30;43615;0,814583333;19;SD;7;SD;Boyaca Av. 45, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;;;;Point (100577.06161268266441766 100354.42142370298097376);-58.457007;-34.626075;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
